track_id,name,artist,genre,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,album_cover_url
6u6owcenv7xtuLRLc2rkYs,Gravity,Papa Roach,rock,2015-01-23,0.5670000000000001,0.922,1,-3.8960000000000004,1,0.21,0.00742,0.0,0.107,0.635,85.96799999999998,4,244440,https://i.scdn.co/image/ab67616d0000b2736f8adbba8e95f3cc81209183
2QiqwOVUctPRVggO9G1Zs5,Wake Up,Rage Against The Machine,rock,1992,0.41100000000000003,0.893,7,-3.6460000000000004,1,0.139,0.00563,0.00967,0.149,0.513,170.407,4,363853,https://i.scdn.co/image/ab67616d0000b27354ab617bc2d4974ab6ffbece
4JwxJm8zCPbc1DMcfVdbBl,Wish You Were Here,Avenged Sevenfold,rock,2017-12-22,0.5720000000000001,0.5670000000000001,7,-8.432,1,0.0298,0.0017699999999999999,0.00793,0.0689,0.29,130.018,4,313919,https://i.scdn.co/image/ab67616d0000b2734843e0f824a00334e811279c
5UWwZ5lm5PKu6eKsHAGxOk,Everlong,Foo Fighters,rock,1997-05-20,0.413,0.8809999999999999,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,4,250547,https://i.scdn.co/image/ab67616d0000b2730389027010b78a5e7dce426b
3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,Red Hot Chili Peppers,rock,2002-07-09,0.618,0.938,9,-3.4419999999999997,1,0.0456,0.0179,0.0,0.16699999999999998,0.875,91.455,4,269000,https://i.scdn.co/image/ab67616d0000b273de1af2785a83cc660155a0c4
0ADZ5dmXhlfzjMw6lefoPl,Far Away,Nickelback,rock,2005-09-26,0.518,0.797,6,-5.153,1,0.0309,0.000681,0.0,0.107,0.293,132.918,4,238173,https://i.scdn.co/image/ab67616d0000b27307fb7d8037f3962394c493ca
6c9xVWbPeVPgrmWTYYeMTr,Alone,I Prevail,rock,2016-10-21,0.539,0.746,6,-5.242000000000001,0,0.036000000000000004,0.00324,5.08e-06,0.085,0.287,118.994,4,221000,https://i.scdn.co/image/ab67616d0000b2735fb65e285bf78b48bba4fb57
2KCJYwlBWxdlwyIYckIf6V,Rag Doll,Aerosmith,rock,1987-01-01,0.579,0.9540000000000001,4,-3.947,1,0.0558,0.583,0.0,0.139,0.583,93.448,4,265693,https://i.scdn.co/image/ab67616d0000b273a8a965df6a845b265ee19106
0cuq829zRNq4AEdmDJA4aw,Two Princes,Spin Doctors,rock,1991,0.544,0.905,7,-10.732000000000001,1,0.0646,0.00165,1.97e-06,0.0532,0.825,103.594,4,256947,https://i.scdn.co/image/ab67616d0000b27390126a3a12ad644fa6d3221c
3LlAyCYU26dvFZBDUIMb7a,Demons,Imagine Dragons,rock,2012-09-04,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.32899999999999996,0.428,89.93799999999996,4,175200,https://i.scdn.co/image/ab67616d0000b273b2b2747c89d2157b0b29fb6a
2JCv3LADgWrOcJoOa0so6m,Where's the Revolution,Depeche Mode,rock,2017-03-17,0.583,0.736,5,-7.6370000000000005,0,0.0315,0.0117,0.0299,0.16,0.292,105.016,3,299133,https://i.scdn.co/image/ab67616d0000b273147046e54a8d0228c167cddd
3E8gEvhLia6w9lQv3hfxzM,Under My Thumb,The Rolling Stones,rock,1966-04-15,0.738,0.491,6,-13.407,0,0.0487,0.298,0.218,0.11900000000000001,0.809,126.96,4,221533,https://i.scdn.co/image/ab67616d0000b273fae436900a11f5bfbc49b3fc
54eZmuggBFJbV7k248bTTt,A Horse with No Name,America,rock,1972,0.654,0.506,11,-17.18,0,0.0535,0.6859999999999999,0.0155,0.155,0.831,123.179,4,252240,https://i.scdn.co/image/ab67616d0000b273ab3b105e28a0d26df5be8d16
5vCE0xRLIEG1Zej2tgWFDb,Vasoline,Stone Temple Pilots,rock,1994-06-07,0.297,0.9890000000000001,10,-4.945,1,0.111,0.00141,0.000167,0.0911,0.32299999999999995,168.893,4,174760,https://i.scdn.co/image/ab67616d0000b273a6e07487251d331f8a68b553
5wzYIbYrLZ3OiLCUyYISc2,Behind Blue Eyes,The Who,rock,1971-08-14,0.389,0.48700000000000004,2,-12.225999999999999,1,0.0332,0.0736,0.0007509999999999999,0.33299999999999996,0.366,126.74700000000001,4,223373,https://i.scdn.co/image/ab67616d0000b273a6ddbbc3f375bed04b23f7d2
1ndGB6rvxKYN9seCYO1dTF,The Zephyr Song,Red Hot Chili Peppers,rock,2002-07-09,0.725,0.8029999999999999,2,-4.083,1,0.0337,0.013000000000000001,3.66e-05,0.0891,0.40299999999999997,117.391,4,231933,https://i.scdn.co/image/ab67616d0000b273de1af2785a83cc660155a0c4
7kF1iPJTj3VFJX9XokQ80F,Slither,Velvet Revolver,rock,2004,0.478,0.9740000000000001,7,-3.866,1,0.102,0.000266,0.0984,0.0738,0.268,141.077,4,248307,https://i.scdn.co/image/ab67616d0000b273e7d4bfff8e7e87c6090591b6
0m9xl23pyUMGrxwP1YdSe2,Taipei Person / Allah Tea,Stone Sour,rock,2017-06-30,0.311,0.983,8,-4.645,1,0.115,0.00134,0.000837,0.14800000000000002,0.177,167.394,4,316920,https://i.scdn.co/image/ab67616d0000b27349ca1daa7d94fbbd6ddbba87
1ercYdqHPbucArdgjfLraX,Can't Knock the Hustle,Weezer,rock,2018-10-11,0.621,0.972,7,-2.245,0,0.05,0.0177,0.0015,0.0692,0.802,101.012,4,222200,https://i.scdn.co/image/ab67616d0000b27302f30ce74c3b17c7d4d6e924
4nxMHRNNfrOZWg8NAKXnV8,Adrenaline,Lauv,pop,2018-05-31,0.644,0.688,6,-4.407,1,0.10800000000000001,0.354,2.57e-06,0.0741,0.616,94.93799999999999,4,206368,https://i.scdn.co/image/ab67616d0000b2735355919e31efac9b14c45c49
6fujklziTHa8uoM5OQSfIo,Black Beatles,Rae Sremmurd,pop,2016-08-12,0.794,0.632,0,-6.162999999999999,1,0.0649,0.142,0.0,0.128,0.355,145.92600000000004,4,291893,https://i.scdn.co/image/ab67616d0000b273881fb62d913fe712fc2e1c95
6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,pop,2017-02-23,0.696,0.8170000000000001,1,-3.862,1,0.109,0.075,0.0,0.187,0.782,98.064,4,216409,https://i.scdn.co/image/ab67616d0000b2730d629b7dd61cb5d580acad39
6yARPLK0PV4heEyh7pVMGz,Part Of Me,Katy Perry,pop,2012-01-01,0.667,0.922,5,-4.645,1,0.0353,0.000354,0.0,0.0867,0.7609999999999999,130.01,4,216160,https://i.scdn.co/image/ab67616d0000b273a56dc57d708c7b62db950105
6jRb6vNUr9jVAR426U2ldU,Hurts,Emeli Sandé,pop,2016-11-11,0.5820000000000001,0.6409999999999999,1,-7.532,0,0.0271,0.0153,0.0045899999999999995,0.154,0.18100000000000002,106.02600000000001,4,238307,https://i.scdn.co/image/ab67616d0000b27314bd0aac8edb74678f8cbe98
3T4UodGkfZObJ43RtA5KFU,Connection,OneRepublic,pop,2018-06-26,0.611,0.602,5,-4.89,1,0.0437,0.000837,0.0,0.11199999999999999,0.624,168.15400000000002,4,148460,https://i.scdn.co/image/ab67616d0000b273b426da27e85bc2e3e97bee66
1MUL6DO2gVimj2YrVedubd,Creep On Me,GASHI,pop,2018-08-22,0.449,0.597,9,-4.401,0,0.14,0.34700000000000003,1.0300000000000001e-05,0.19699999999999998,0.505,134.59799999999998,5,194777,https://i.scdn.co/image/ab67616d0000b2736efc266bad5eb6bbc0358189
7yq4Qj7cqayVTp3FF9CWbm,Riptide,Vance Joy,pop,2014-09-08,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,4,204280,https://i.scdn.co/image/ab67616d0000b273d3ce97395ff522b0d70c1094
5jzKL4BDMClWqRguW5qZvh,Teenage Dream,Katy Perry,pop,2010-01-01,0.7190000000000001,0.7979999999999999,10,-4.582,1,0.0361,0.0162,2.34e-06,0.134,0.591,120.01100000000001,4,227741,https://i.scdn.co/image/ab67616d0000b273d20c38f295039520d688a888
4h8VwCb1MTGoLKueQ1WgbD,Wake Me Up,Avicii,pop,2013-09-13,0.532,0.7829999999999999,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,4,247427,https://i.scdn.co/image/ab67616d0000b2734cfcceb6f9b1aae8752810e7
6ZYS6QQxTLsQ6IFXdVx1r4,Ophelia,The Lumineers,pop,2016-02-05,0.664,0.573,5,-6.482,1,0.0276,0.603,0.000604,0.0915,0.589,76.37100000000002,4,160107,https://i.scdn.co/image/ab67616d0000b2739ef9ddff8aaedc16da1d86ae
6gFPdkLitG8mpiWKKZ3lgE,Cold Water (feat. Justin Bieber & MØ),Major Lazer,pop,2018-10-19,0.608,0.7979999999999999,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,4,185352,https://i.scdn.co/image/ab67616d0000b27390cceb9ddb3d5b6284360949
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,DJ Snake,pop,2016-08-05,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.6300000000000002e-05,0.135,0.163,99.988,4,205947,https://i.scdn.co/image/ab67616d0000b273212d776c31027c511f0ee3bc
4PWY72AubTjoZrohQt0pWn,Tuesday (feat. Drake),ILOVEMAKONNEN,pop,2014-12-15,0.77,0.664,0,-5.604,1,0.21100000000000002,0.215,0.000118,0.105,0.47200000000000003,140.16299999999998,4,321987,https://i.scdn.co/image/ab67616d0000b273c492d9a7512139d5bb4b610a
5GXAXm5YOmYT0kL5jHvYBt,I Feel It Coming,The Weeknd,pop,2016-11-24,0.773,0.8190000000000001,0,-5.9460000000000015,0,0.11800000000000001,0.426,0.0,0.0679,0.585,92.99,4,269187,https://i.scdn.co/image/ab67616d0000b273a048415db06a5b6fa7ec4e1a
5TLrXoqXMYW9Kw77SUlk62,Let's Get High,Dr. Dre,hip-hop,1999-11-16,0.914,0.853,4,-2.813,0,0.306,0.0492,0.0,0.11699999999999999,0.48700000000000004,99.346,4,147493,https://i.scdn.co/image/ab67616d0000b273a71c21048a9ec9271800be45
7nYvUtkQMx1v80S2FH2s9J,Regulate,Warren G,hip-hop,1994-06-07,0.8490000000000001,0.521,11,-12.999,0,0.21600000000000005,0.304,1.65e-06,0.115,0.763,95.265,4,248867,https://i.scdn.co/image/ab67616d0000b273f6b9b62ea130943d371b69ef
67qn3OtziLlpOtVZ22EiQ4,Smoke A Nigga (feat. Wiz Khalifa),Juicy J,hip-hop,2013-08-23,0.825,0.636,4,-6.4170000000000025,0,0.221,0.0574,0.0,0.249,0.147,150.009,4,257827,https://i.scdn.co/image/ab67616d0000b273396bcd4043a871d830c848a3
7KwZNVEaqikRSBSpyhXK2j,Hypnotize - 2014 Remaster,The Notorious B.I.G.,hip-hop,1997-03-04,0.9009999999999999,0.6970000000000001,9,-3.4389999999999996,1,0.28,0.145,0.0,0.287,0.67,93.941,4,229827,https://i.scdn.co/image/ab67616d0000b273fde79b88e2a659c394c5ae30
4TGHOWSNAwUXn5onDQr0P1,Street Talkin',Slick Rick,hip-hop,1999-01-01,0.934,0.495,5,-7.483,0,0.34600000000000003,0.0544,0.0,0.0934,0.836,101.781,4,221200,https://i.scdn.co/image/ab67616d0000b273e9a2bb369e73812ebcf30b56
6RUpJeXT6U4SPEafnr9Wr7,Where The Hood At,DMX,hip-hop,2003-01-01,0.537,0.948,8,-3.063,1,0.355,0.151,0.0,0.35600000000000004,0.792,186.15099999999998,4,286267,https://i.scdn.co/image/ab67616d0000b273b6afa5d2bfa63cb0eaa386b1
3aC9IY1oAAb0WeFeYebriD,Batman,Jaden,hip-hop,2017-11-17,0.6759999999999999,0.585,3,-7.1610000000000005,1,0.10099999999999999,0.255,1.4e-06,0.11800000000000001,0.253,139.939,4,184929,https://i.scdn.co/image/ab67616d0000b2736aafb01504b69173c877bdca
7sLDnUauivS2vN6Z9EfUJT,1942 Flows,Meek Mill,hip-hop,2017-07-21,0.63,0.628,2,-4.016,1,0.327,0.0515,0.0,0.091,0.266,121.307,5,282667,https://i.scdn.co/image/ab67616d0000b2733e52eda6f8625563e05112ac
52C7YvqXdiIHD9qLK5SHrr,Down for You,Russ,hip-hop,2015-11-30,0.726,0.38799999999999996,2,-9.943,1,0.212,0.40399999999999997,0.0,0.107,0.40299999999999997,144.139,4,165068,https://i.scdn.co/image/ab67616d0000b27365cc66354d3f9c4487d3b379
0VAoDsKh7Or84V8xP7p1Fs,Don't Believe The Hype,Public Enemy,hip-hop,1988-06-28,0.884,0.47200000000000003,11,-13.776,1,0.34600000000000003,0.0142,0.0,0.142,0.826,98.425,4,319493,https://i.scdn.co/image/ab67616d0000b273629edfa71810af835f33f431
6JI5wNWYdBw68GZjOMmgK5,Put It On,Big L,hip-hop,1995-03-28,0.711,0.62,11,-10.174,0,0.212,0.0175,0.0,0.134,0.805,179.817,4,217627,https://i.scdn.co/image/ab67616d0000b273f22da4550a4de3cefb5afc0b
4gQdwwPXSXnDkUh4jYqLoC,Hip Hop,Mos Def,hip-hop,1999-10-12,0.5920000000000001,0.861,1,-5.1770000000000005,1,0.249,0.024,0.0,0.4920000000000001,0.794,90.238,4,196440,https://i.scdn.co/image/ab67616d0000b27389b56f56323925d57b38944d
3shHzEWwP2671lV4AscHhZ,Head On (feat. Kevin Gates),YoungBoy Never Broke Again,hip-hop,2018-09-14,0.897,0.628,1,-4.6930000000000005,0,0.21899999999999997,0.0267,4.47e-06,0.11900000000000001,0.636,147.997,4,117995,https://i.scdn.co/image/ab67616d0000b273fe52c45d3b33d9e990e62aa0
4IYKjN1DrYzxKXt0umJqsG,I Got 5 On It,Luniz,hip-hop,1995-07-04,0.6,0.706,10,-7.899,0,0.361,0.209,0.0,0.125,0.58,173.926,4,253533,https://i.scdn.co/image/ab67616d0000b273c1ea4aac1ad07a38c59dd30c
5LN1B9uVAVleCZ2euGarvi,MVP,Big L,hip-hop,1995-03-28,0.857,0.672,10,-5.934,0,0.16,0.0649,0.0,0.355,0.6709999999999999,86.777,4,218867,https://i.scdn.co/image/ab67616d0000b273f22da4550a4de3cefb5afc0b
3wUX7HpXS382s1DHTRouVk,We The People....,A Tribe Called Quest,hip-hop,2016-11-11,0.71,0.805,1,-5.471,1,0.0637,0.00909,0.0,0.141,0.897,92.601,4,172013,https://i.scdn.co/image/ab67616d0000b27389450c8e877bf04203b86819
0FEPld3DMAphnS5YU8Km1W,"Beethoven: Symphony No. 9 in D Minor, Op. 125 ""Choral"": IV. Presto - ""O Freunde, nicht diese Töne!"" (Ode to Joy)",Ludwig van Beethoven,classical,1991-06-01,0.23800000000000002,0.163,2,-19.183,1,0.0456,0.973,0.38799999999999996,0.134,0.0605,80.236,4,1464307,https://i.scdn.co/image/ab67616d0000b2737dbc64cc8d05967cc583e750
55wZi8kAOHttzy927WdDeE,A Voyage Begins,Dustin O'Halloran,classical,2015-08-24,0.0813,0.0127,2,-29.964000000000002,0,0.0467,0.938,0.946,0.078,0.0382,81.83800000000002,4,311360,https://i.scdn.co/image/ab67616d0000b273cedc7ac33c3bbd1efc92e330
1lS0u9f4yc2ML1wNNuErQo,"Debussy: Suite bergamasque, CD 82, L. 75: III. Clair de lune",Claude Debussy,classical,2011-06-06,0.39399999999999996,0.0059700000000000005,1,-32.227,1,0.0454,0.995,0.9279999999999999,0.0686,0.0394,69.785,4,283053,https://i.scdn.co/image/ab67616d0000b2739afde4326cafdc9cee24c177
2GaUVhmY7PKNg9BXeJ9DDr,Canzonette d'amore,Claudio Monteverdi,classical,1998-10-05,0.231,0.0387,11,-24.736,0,0.0482,0.9890000000000001,2.48e-05,0.19899999999999998,0.0962,99.72399999999999,3,156760,https://i.scdn.co/image/ab67616d0000b2733cb3a9ddd3c0981b39f70c88
7MAnaswAFhCkeE7fkL1C3g,Ricercar No. 1 in G: Ricercar No. 1 in G,Domenico Gabrielli,classical,2007-12-01,0.141,0.049,10,-25.746,1,0.0517,0.932,0.8859999999999999,0.127,0.184,49.396,3,171520,https://i.scdn.co/image/ab67616d0000b273bf0ec251e3cd6b50d44e84e7
69RoAhDqFOiQb2pQvb24Ii,Requiem: Lacrimosa,Wolfgang Amadeus Mozart,classical,2013-04-08,0.162,0.102,2,-23.315,0,0.036000000000000004,0.932,0.9,0.17,0.0445,131.626,3,169667,https://i.scdn.co/image/ab67616d0000b2736569b58b848b9950bc3d442c
7iU27HhWtvJsA2xENCDgB9,"Sonata for Flute and Piano, FP.164: 1. Allegro malincolico",Francis Poulenc,classical,2005-01-01,0.23399999999999999,0.0451,0,-25.802,1,0.0445,0.988,0.9309999999999999,0.135,0.0404,59.151,5,283467,https://i.scdn.co/image/ab67616d0000b2733a86c621d009ff24a18980f4
3DNRdudZ2SstnDCVKFdXxG,"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",Ludwig van Beethoven,classical,2007-09-25,0.184,0.00527,1,-37.264,0,0.0432,0.995,0.887,0.17300000000000001,0.151,170.612,3,315427,https://i.scdn.co/image/ab67616d0000b2735fbde95caaf1018f9af50f71
2ifa2dDa7sGukLNPpxdyyC,Two Voices,Nico Muhly,classical,2013-01-01,0.182,0.0144,0,-28.884,1,0.0531,0.924,7.82e-05,0.0783,0.0773,85.531,4,297853,https://i.scdn.co/image/ab67616d0000b2731fddde08d2158094c08228ea
3CDHydgW0ssTh59f0jy1y3,The Look Of Love,Diana Krall,jazz,2001-01-01,0.58,0.299,10,-13.03,1,0.0269,0.6990000000000001,0.00386,0.0805,0.364,93.037,4,282000,https://i.scdn.co/image/ab67616d0000b273797b5bf662679f243b717b6f
6wQ3GAuPb6RQ25mt1y1Wt9,I Guess I'll Have To Change My Plan,Lester Young,jazz,1990-07-24,0.6,0.129,3,-15.354000000000001,1,0.0545,0.958,0.498,0.146,0.297,69.22,4,575173,https://i.scdn.co/image/ab67616d0000b273fee86eda89486ea5a25d0008
4cUgsvo0xRu0JQXIhxcXkZ,Manteca,Dizzy Gillespie,jazz,1995-01-23,0.615,0.594,8,-11.719000000000001,1,0.23399999999999999,0.8220000000000001,0.861,0.106,0.586,86.65700000000002,4,186467,https://i.scdn.co/image/ab67616d0000b273e70bf661396b4d31f30dacd6
0mhHQyfZS1vrjuoQd95zbT,Bluesette,Quincy Jones,jazz,2015-03-23,0.565,0.431,10,-15.405,0,0.0614,0.665,8.37e-05,0.11900000000000001,0.71,79.85300000000002,3,422333,https://i.scdn.co/image/ab67616d0000b27365d15dfaddba2aec6be56da4
35HdGIpJV7DQ8hPPhLMjyS,The Monkey Theme,Fred Ho,jazz,1994-12-31,0.528,0.635,11,-11.681,0,0.0675,0.19899999999999998,0.16399999999999998,0.0752,0.555,116.64299999999999,4,182707,https://i.scdn.co/image/ab67616d0000b273e24fff266d7fc3ce1a5413d8
4ziNEnmyNT3AJL98nfXr0D,Blue Trombone,J.J. Johnson,jazz,1989-03-01,0.466,0.395,5,-18.022000000000002,0,0.0432,0.442,0.0053100000000000005,0.278,0.664,118.5,4,548240,https://i.scdn.co/image/ab67616d0000b273f6cc9564c1e06ebda02ca500
3ataGK3DC4fYD9FCjF4ZwS,African Séance,Ronald Shannon Jackson,jazz,1999-01-01,0.359,0.737,9,-10.437000000000001,1,0.0859,0.452,0.0293,0.0795,0.41,142.083,4,536760,https://i.scdn.co/image/ab67616d0000b2734e6040c0bd28edd6366fbfee
6vT6GhO6th2JE3NBQRlhKL,Human Nature (Trio Extension),Vijay Iyer,jazz,2012-02-24,0.406,0.289,1,-15.662,1,0.0399,0.3670000000000001,0.897,0.0861,0.508,156.708,3,579160,https://i.scdn.co/image/ab67616d0000b273a6b49f0ad890875bc6d9a1fb
0qCuFPwPAjHFg50wSxNWpU,Residing,Emily Saunders,jazz,2015-03-02,0.43799999999999994,0.7140000000000001,4,-9.341000000000001,0,0.0359,0.569,0.0768,0.106,0.44,124.197,4,381773,https://i.scdn.co/image/ab67616d0000b27362d739300b35f7bce06aeed5
2yUwuEwgS6WyIf2YanF8Ax,I Can't Get Started,Lester Young,jazz,1997-01-01,0.58,0.0242,0,-19.099,1,0.0674,0.986,0.0778,0.107,0.17800000000000002,129.722,4,221293,https://i.scdn.co/image/ab67616d0000b273048b48c46a7c32372c0d98ab
2fJQmRWmlyqRxm8Pwdw7th,"Bess You Is My Woman (From ""Porgy and Bess""",Ellis Marsalis,jazz,1995-06-27,0.474,0.0488,10,-18.712,1,0.0396,0.9740000000000001,0.8420000000000001,0.5820000000000001,0.0701,117.764,4,485533,https://i.scdn.co/image/ab67616d0000b273b3f7c1d17cfd2b9cac88067c
5o3DSHw1ORhM3lWxqGRvEf,"All Blues (feat. John Coltrane, Cannonball Adderley & Bill Evans)",Miles Davis,jazz,1959-08-17,0.499,0.149,0,-18.305,1,0.0314,0.7709999999999999,0.00469,0.115,0.363,139.815,3,692747,https://i.scdn.co/image/ab67616d0000b2730ebc17239b6b18ba88cfb8ca
0YhaRPBhAVHZcdileuPtJM,Spain,Chick Corea,jazz,1998-01-01,0.444,0.585,11,-11.189,0,0.0393,0.682,0.674,0.0938,0.425,136.44299999999998,4,589093,https://i.scdn.co/image/ab67616d0000b2739533b590f083380ad586a589
55GovtDfcoF4YyitVEcbg5,When It's Sleepytime Down South,Wynton Marsalis,jazz,2008-01-22,0.534,0.128,8,-16.076,1,0.0412,0.852,0.163,0.171,0.34700000000000003,89.78200000000002,4,309640,https://i.scdn.co/image/ab67616d0000b273b9ac3e58cddc8d9a67e5e843
2IphXOYrkkW52Cj6NCW9a7,Lover Man - Remastered,Sonny Rollins,jazz,1963,0.556,0.225,8,-14.998,1,0.0569,0.605,0.373,0.129,0.41,108.905,4,534867,https://i.scdn.co/image/ab67616d0000b273b17685d0caa1f563a1a5553f
1Rph9i0FWKDa9Aq9H4iiMx,I'll Wait and Pray,John Coltrane,jazz,1961-02,0.475,0.0588,5,-17.464000000000002,0,0.0418,0.89,0.0238,0.129,0.24100000000000002,115.64200000000001,4,206360,https://i.scdn.co/image/ab67616d0000b27328c5793a71627d37f75617a5
5CMw1IWB7JOpUY9nk54n1K,It's Only A Paper Moon,Ella Fitzgerald,jazz,1996-01-01,0.732,0.138,10,-14.28,1,0.0431,0.958,0.0,0.107,0.634,118.44,4,156933,https://i.scdn.co/image/ab67616d0000b273172183c766f475f06cf67a57
5MTKhfttMpjGObYVvq3ktx,Uprising,Wadada Leo Smith,jazz,2010-01-01,0.435,0.664,4,-11.251,0,0.0518,0.0752,0.138,0.0871,0.62,136.121,4,281680,https://i.scdn.co/image/ab67616d0000b273651a6c23110bb871429c5d99
0DTK1wka31c9Iam2OywdKg,Walkin' And Swingin',Andy Kirk & His Twelve Clouds Of Joy,jazz,2008-07-28,0.759,0.41700000000000004,5,-10.368,1,0.0561,0.932,0.7959999999999999,0.193,0.856,96.73299999999999,4,163067,https://i.scdn.co/image/ab67616d0000b27364e709a01d9f5afd02f9011e
76Je5Wklky23mVoxiRszcN,Walk,Foo Fighters,rock,2011-04-12,0.23399999999999999,0.865,9,-5.131,1,0.0516,3.620000000000001e-05,0.000532,0.289,0.19399999999999998,137.107,4,255960,https://i.scdn.co/image/ab67616d0000b273cdac19bbaee5cc123edcc26f
58jVSXqb2cypfC6fwxrulm,In Between,Beartooth,rock,2014-06-10,0.462,0.972,7,-2.642,0,0.138,0.00285,0.0,0.6659999999999999,0.449,128.092,4,213576,https://i.scdn.co/image/ab67616d0000b2738aed8d6bb25e579e088ebbfc
1GqlvSEtMx5xbGptxOTTyk,Peace of Mind,Boston,rock,1976,0.419,0.677,4,-6.183,1,0.0343,0.00101,9.990000000000004e-05,0.21100000000000002,0.684,127.678,4,303587,https://i.scdn.co/image/ab67616d0000b2738c1fadcc997a65384f34d694
4ReyTz0y3TGkX48wO3Llot,Epic,Faith No More,rock,1989,0.358,0.893,4,-7.4860000000000015,0,0.12,0.0222,0.0524,0.126,0.262,174.238,4,293653,https://i.scdn.co/image/ab67616d0000b273e081ef6de656ee714788ea0d
0ksLGbDH7R769GrbCarbBs,Turn,The Wombats,rock,2018-02-09,0.55,0.8420000000000001,1,-3.9019999999999997,1,0.0486,0.0084,0.0,0.0779,0.379,105.119,4,207679,https://i.scdn.co/image/ab67616d0000b273b94b7a3be37618498c01fcda
2pcwmk8c1pTYwX0COSVX52,Woman,Wolfmother,rock,2005-01-01,0.191,0.948,9,-3.4960000000000004,0,0.217,2.78e-05,0.0864,0.0945,0.215,150.753,4,175667,https://i.scdn.co/image/ab67616d0000b273335534788cbc39cfd23ee993
454I78HEySdcHE8fcVabTb,Amsterdam,Nothing But Thieves,rock,2017-09-08,0.511,0.934,3,-4.561,1,0.242,0.00403,3.48e-05,0.242,0.6679999999999999,168.062,4,272240,https://i.scdn.co/image/ab67616d0000b27303598d18d77ffb1c9c250574
3Xfg7AegXaDLoD5GOUMf2e,My Demons,STARSET,rock,2014,0.27399999999999997,0.652,5,-6.1960000000000015,0,0.0625,0.0076799999999999985,6.42e-05,0.10800000000000001,0.1,173.00799999999995,4,288036,https://i.scdn.co/image/ab67616d0000b2734133716cfc80f0a138dc5719
3jJZVeExYzVYiV6Y9Fl3DX,Plush,Stone Temple Pilots,rock,1992-09-29,0.423,0.9540000000000001,7,-3.157,0,0.047,0.0021,0.0,0.177,0.5,144.553,4,310347,https://i.scdn.co/image/ab67616d0000b273147e0a8a7c795a4eb7c511db
6ZxrUCaynLgKSUudACOTwj,Cold,Crossfade,rock,2004-04-13,0.451,0.815,2,-5.55,0,0.0368,6.0599999999999996e-05,0.0,0.27,0.618,147.974,4,194227,https://i.scdn.co/image/ab67616d0000b2736655dcd1e8b57d0022f856e6
64BbK9SFKH2jk86U3dGj2P,Otherside,Red Hot Chili Peppers,rock,1999-06-08,0.45799999999999996,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,4,255373,https://i.scdn.co/image/ab67616d0000b27394d08ab63e57b0cae74e8595
16dEB7EeEufDoo0QFXRn7p,Black Francis,The Orwells,rock,2017-02-17,0.506,0.897,4,-4.223,1,0.0427,0.00018600000000000002,0.00041799999999999997,0.17,0.599,121.24700000000001,4,158133,https://i.scdn.co/image/ab67616d0000b273dd2c79051d709716cd20eb35
4Smc57rqnTjKvz56WJaunv,Happy Song,Bring Me The Horizon,rock,2015-09-04,0.29600000000000004,0.912,5,-3.4330000000000003,1,0.0645,3.45e-05,0.00264,0.389,0.276,171.93099999999995,4,239293,https://i.scdn.co/image/ab67616d0000b273dcd553dee87b1736d18cc932
6B4JGMaqe1LaEMlsVzNdNM,Fell On Black Days,Soundgarden,rock,1994-01-01,0.389,0.6409999999999999,4,-9.623,0,0.0328,0.00126,0.0009429999999999999,0.18,0.546,203.015,4,281800,https://i.scdn.co/image/ab67616d0000b273a54d51e8578d020ef3dd7113
3O8NlPh2LByMU9lSRSHedm,Controlla,Drake,pop,2016-05-06,0.59,0.46799999999999997,10,-11.083,0,0.185,0.0789,0.0,0.10099999999999999,0.349,92.287,4,245227,https://i.scdn.co/image/ab67616d0000b2739416ed64daf84936d89e671c
3cNjgVBKTJ1SvKhunrCdVy,Please Don't Go,Joel Adams,pop,2015-11-06,0.513,0.768,4,-4.868,0,0.0587,0.0118,1.9399999999999997e-05,0.294,0.235,84.264,4,210580,https://i.scdn.co/image/ab67616d0000b2733a22ad98e76e2d0c1760345d
5AKlnLpP3WLwZseNbjquND,Let Me Love You,Ariana Grande,pop,2016-05-20,0.527,0.435,2,-8.363,1,0.129,0.0295,0.0,0.243,0.0781,102.698,3,223853,https://i.scdn.co/image/ab67616d0000b2735f9393fda71e7df39b34defd
